id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita;despesa_contratada;porcentagem;votos
210000610894;DEPUTADO FEDERAL;CARLOS RENATO BENTO OLIVEIRA JUNIOR;2399;CARLOS JUNIOR;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PELOTAS;13/02/1987;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;189200.0;17022.510000000002;10965.0;0,05%;2881.0
210000603871;DEPUTADO FEDERAL;EZEQUIEL DE OLIVEIRA BARBOSA;5453;EZEQUIEL BARBOSA;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;VIAMÃO;16/08/1981;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;1907.3;;0,00%;177.0
210000604651;DEPUTADO FEDERAL;ELEMAR SAND;1256;DR.ELEMAR SAND;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;QUINZE DE NOVEMBRO;13/12/1956;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;1419803.71;51731.59;49174.09;0,17%;9761.0
210000600969;DEPUTADO FEDERAL;ELISABETE MARINHO ALCARÁ;2228;ELISABETE MARINHO;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PORTO ALEGRE;26/05/1955;FEMININO;ENSINO MÉDIO COMPLETO;VIÚVO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;;51478.47;39382.9;0,00%;173.0
210000610917;DEPUTADO FEDERAL;RITA DE CASSIA FONSECA;2397;TIA RITA;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PORTO ALEGRE;16/08/1966;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;DONA DE CASA;N;NÃO ELEITO;DEFERIDO;;4021.92;;0,00%;55.0
210000604821;DEPUTADO FEDERAL;ANGÉLICA CAETANO DA SILVA CARDOSO;1177;ANGÉLICA CAETANO;APTO;DEFERIDO;11;PP;PROGRESSISTAS;SANTO ANDRÉ;01/11/1979;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PEDAGOGO;N;SUPLENTE;DEFERIDO;;55241.94;40235.3;0,02%;1273.0
210000603698;DEPUTADO FEDERAL;RUBENS GOLDENBERG;1744;GOLDENBERG - GOLD;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SANTO ANDRE;06/10/1955;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;1626243.7000000002;105459.5;103459.5;0,35%;20332.0
210000603669;DEPUTADO FEDERAL;ANDRÉ DE CASTRO E SILVA PRETTO;2550;ANDRÉ PRETTO;INAPTO;RENÚNCIA;25;DEM;DEMOCRATAS;TRES PASSOS;06/04/1971;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;N;;;;600.0;;;
210000600053;DEPUTADO FEDERAL;LUIZA EDUARDA DOS SANTOS;5018;LUIZA EDUARDA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;NOVO HAMBURGO;29/09/1976;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;JORNALISTA E REDATOR;N;SUPLENTE;DEFERIDO;262014.89;557.4100000000001;467.40999999999997;0,01%;359.0
210000610047;DEPUTADO FEDERAL;MARLISE JANETE FERREIRA;1666;MARLISE FERREIRA;INAPTO;INDEFERIDO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;TUPANCIRETÃ;10/10/1962;FEMININO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;PEDAGOGO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;437000.0;740.0;737.9499999999999;0,00%;0.0
210000604812;DEPUTADO FEDERAL;CARLOS ALBERTO BENEDETTI;1000;DR. BENEDETTI;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;SANTA ROSA;29/10/1962;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;5038378.4799999995;212172.51;202068.26;0,27%;15749.0
210000603670;DEPUTADO FEDERAL;VANDERLEI ROQUE DREON;2500;VANDERLEI DREON;APTO;DEFERIDO;25;DEM;DEMOCRATAS;CASCA;21/04/1977;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;GERENTE;N;SUPLENTE;DEFERIDO;341850.13;;;0,02%;954.0
210000600939;DEPUTADO FEDERAL;ANA PAULA PAZ DE OLIVEIRA;4067;ANA DE TANDERA;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SÃO LEOPOLDO;17/02/1978;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;51820.0;50477.0;0,01%;598.0
210000610907;DEPUTADO FEDERAL;DAIANA DAISY PONTES DOS SANTOS;2332;DAIA SANTOS;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PORTO ALEGRE;28/10/1982;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;;25113.86;18849.65;0,03%;1876.0
210000616475;DEPUTADO FEDERAL;JOSÉ CARLOS MORAES;3636;MORAES FORTALEZA;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SÃO LEOPOLDO;22/10/1961;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO FEDERAL;N;SUPLENTE;DEFERIDO;377629.69;554.71;;0,04%;2398.0
210000604841;DEPUTADO FEDERAL;MARCO AURELIO DA SILVA CONCEIÇÃO;1822;MARCO LICO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;PORTO ALEGRE;29/03/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;7022.67;;0,00%;247.0
210000600070;DEPUTADO FEDERAL;RAIMUNDO BERTULEZA;2121;RAIMUNDO POTY;APTO;DEFERIDO;21;PCB;PARTIDO COMUNISTA BRASILEIRO;PENDÊNCIAS;17/02/1963;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;10396.31;9736.88;9066.880000000001;0,01%;834.0
210000609469;DEPUTADO FEDERAL;HELVIO RECH;6541;PROFESSOR HÉLVIO RECH;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SANTO ANTONIO DO SUDOESTE;09/11/1964;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;NÃO ELEITO;DEFERIDO;332891.2;13725.4;12551.4;0,02%;1065.0
210000600063;DEPUTADO FEDERAL;WILHER WELTER;5041;WILHER WELTER;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SALVADOR DO SUL;31/01/1995;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;548.4100000000001;458.41;0,00%;242.0
210000609465;DEPUTADO FEDERAL;TIAGO VASCONCELOS AIRES;6550;TIAGO AIRES;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SÃO SEPE;08/04/1979;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;2000.0;15754.0;12953.34;0,01%;790.0
210000603688;DEPUTADO FEDERAL;ELAINE BRESSAN ANDRADE;1766;ELAINE BRESSAN;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PALMITINHO;17/01/1969;FEMININO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);BRANCA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;N;SUPLENTE;DEFERIDO;;2150.7;4203.2;0,01%;647.0
210000604641;DEPUTADO FEDERAL;ELIANDRA APARECIDA DOS SANTOS GRUTZMANN;1238;ELIANDRA GRUTZMANN;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;BOQUEIRÃO DO LEÃO;17/06/1980;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;90229.1;24220.0;20000.0;0,02%;1045.0
210000603696;DEPUTADO FEDERAL;NEREU CRISPIM;1777;NEREU CRISPIN;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PORTO ALEGRE;21/07/1963;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;EMPRESÁRIO;N;ELEITO POR MÉDIA;DEFERIDO;18010.0;38108.36;30373.88;0,55%;32200.0
210000603892;DEPUTADO FEDERAL;CLAUDIO RENATO GUIMARAES DA SILVA;7711;CLAUDIO JANTA;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;PORTO ALEGRE;31/03/1966;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;VEREADOR;N;NÃO ELEITO;DEFERIDO;684645.0;848934.2;844759.71;0,56%;32465.0
210000623880;DEPUTADO FEDERAL;LEONARDO RODRIGUES LIMEIRA;2929;LEONARDO;INAPTO;INDEFERIDO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;PORTO ALEGRE;07/07/1997;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;600.0;;0,00%;0.0
210000603689;DEPUTADO FEDERAL;ERON GASPAR DA SILVA GARCIA;1718;ERON GARCIA;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SAO NICOLAU;24/11/1974;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;N;SUPLENTE;DEFERIDO;49000.0;3381.0;2131.0;0,08%;4764.0
210000603890;DEPUTADO FEDERAL;ROBERTO TAVARES DE SOUZA;7000;ROBERTO SOUZA BIG ;APTO;DEFERIDO;70;AVANTE;AVANTE;CRUZ ALTA;15/02/1981;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;244000.0;9725.1;;0,01%;294.0
210000604635;DEPUTADO FEDERAL;MARLON ARATOR SANTOS DA ROSA;1208;MARLON SANTOS;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CACHOEIRA DO SUL;25/09/1975;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ESCRITOR E CRÍTICO;N;ELEITO POR QP;DEFERIDO;1233329.4;205720.0;205720.0;1,99%;116483.0
210000605300;DEPUTADO FEDERAL;STEPHAN PEREIRA KASSMAYER;1507;MAJOR KASSMAYER;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;CURITIBA;07/05/1978;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO FEDERAL;N;SUPLENTE;DEFERIDO;1529749.95;33618.49;27071.87;0,03%;1677.0
210000611336;DEPUTADO FEDERAL;MARCO AURELIO SPALL MAIA;1314;MARCO MAIA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CANOAS;27/12/1965;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;S;SUPLENTE;DEFERIDO;1210657.13;1001366.15;971322.44;0,83%;48423.0
210000602612;DEPUTADO FEDERAL;NATHALIA CORREA DE BARROS ÁVILA ANHAIA;3040;NATHALIA ÁVILA;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;PORTO ALEGRE;04/07/1985;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PRODUTOR AGROPECUÁRIO;N;SUPLENTE;DEFERIDO;879580.92;4669.16;3430.38;0,03%;2011.0
210000605297;DEPUTADO FEDERAL;PAULO ALFREDO POLIS;1544;PAULO POLIS;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;JACUTINGA;13/09/1968;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO FEDERAL;N;SUPLENTE;DEFERIDO;1546068.08;340221.0;380209.13;0,63%;37012.0
210000616444;DEPUTADO FEDERAL;ALEXANDRE APPEL DA SILVA;5500;ALEXANDRE APPEL;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PORTO ALEGRE;27/02/1954;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;264000.0;35088.67;33293.0;0,02%;1412.0
210000603662;DEPUTADO FEDERAL;ONYX DORNELLES LORENZONI;2522;ONYX LORENZONI;APTO;DEFERIDO;25;DEM;DEMOCRATAS;PORTO ALEGRE;03/10/1954;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1048635.0;1663630.0;1657300.47;3,14%;183518.0
210000603882;DEPUTADO FEDERAL;PAULA MARCIA DE AZEVEDO E SILVA;5471;PAULA MÁRCIA;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;RIO DE JANEIRO;29/08/1962;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;2110.7000000000003;;0,00%;47.0
210000600049;DEPUTADO FEDERAL;KAREN MORAIS DOS SANTOS;5055;KAREN SANTOS;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;PORTO ALEGRE;13/11/1988;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;;59630.399999999994;59007.43;0,28%;16438.0
210000611380;DEPUTADO FEDERAL;CLAUDIR ANTONIO NESPOLO;1330;CLAUDIR NESPOLO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PASSO FUNDO;19/08/1960;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;TRABALHADOR METALÚRGICO E SIDERÚRGICO;N;SUPLENTE;DEFERIDO;105183.87;530429.13;508475.82;0,46%;26978.0
210000600059;DEPUTADO FEDERAL;SANDRO ROBERTO DE MORAES MARTINS;5008;SANDRO MARTINS;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;CARLOS BARBOSA;03/03/1979;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);INDÍGENA;ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS;N;SUPLENTE;DEFERIDO;28800.0;548.4100000000001;352.79;0,01%;298.0
210000610902;DEPUTADO FEDERAL;ANDREIA CRISTINA BRUM;2301;ANDREIA BRUM;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;CAMPO BOM;17/01/1975;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;60000.0;12763.79;6497.52;0,01%;729.0
210000616481;DEPUTADO FEDERAL;SILVANA APARECIDA ZANIN;3677;SILVANA ZANIN;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;PORTO ALEGRE;29/07/1964;FEMININO;ENSINO FUNDAMENTAL COMPLETO;VIÚVO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;89.05;554.71;;0,00%;143.0
210000604819;DEPUTADO FEDERAL;ALESSANDRA DE SOUZA FERRET;1109;ALE FERRET;APTO;DEFERIDO;11;PP;PROGRESSISTAS;PORTO ALEGRE;26/07/1992;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;DONA DE CASA;N;SUPLENTE;DEFERIDO;3600.0;83884.94;42124.64;0,01%;326.0
210000609468;DEPUTADO FEDERAL;JÚLIO CEZAR JORGE MARTINS;6501;JÚLIO MARTINS;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;RIO GRANDE;08/08/1959;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;197400.0;13311.5;10511.0;0,03%;1671.0
210000610912;DEPUTADO FEDERAL;LENIR FATIMA ALBRECHT KNIPHOFF;3121;FATIMA KNIPHOFF;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PANAMBI;30/04/1960;FEMININO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;AGRICULTOR;N;NÃO ELEITO;DEFERIDO;692000.0;4700.0;4700.0;0,01%;813.0
210000603667;DEPUTADO FEDERAL;TIAGO FLORES PROCOPIO;2555;TIAGO PROCÓPIO;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SANTA ROSA;09/07/1981;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;6020.0;6020.0;0,14%;7891.0
210000600037;DEPUTADO FEDERAL;CARLA ZANELLA SOUZA;5077;CARLINHA ZANELLA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;PORTO ALEGRE;03/02/1990;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;11814.2;10724.2;0,02%;1372.0
210000610888;DEPUTADO FEDERAL;LEANDRO DA SILVA E SILVA;2321;LEO SILVA;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PORTO ALEGRE;05/12/1981;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;38800.0;6021.92;;0,02%;1314.0
210000616478;DEPUTADO FEDERAL;MOISÉS CÂNDIDO RANGEL;2030;MOISÉS RANGEL;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;TAQUARA;12/01/1981;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;9079.9;304240.0;298923.9;0,07%;4195.0
210000603676;DEPUTADO FEDERAL;JOÃO MARIA FAGUNDES DOS SANTOS;9071;JOÃO MOTORISTA;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SOLEDADE;23/07/1969;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;2195.12;;0,00%;130.0
210000629735;DEPUTADO FEDERAL;NEUZA CATUZZO;3690;NEUZA CATUZZO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;CAXIAS DO SUL;16/05/1963;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);N;SUPLENTE;PENDENTE DE JULGAMENTO;;;;0,00%;163.0
210000603886;DEPUTADO FEDERAL;CARMEN BEATRIZ SILVA DOS SANTOS;7069;CARMEN SANTOS;APTO;DEFERIDO;70;AVANTE;AVANTE;BAGÉ;16/05/1966;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;N;NÃO ELEITO;DEFERIDO;;31969.2;15258.0;0,02%;1459.0
210000616449;DEPUTADO FEDERAL;IVANIS SANHUDO;5565;IVANIS SANHUDO;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;AMARAL FERRADOR;03/06/1983;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRANCA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;N;SUPLENTE;DEFERIDO;;51778.47;50000.0;0,02%;879.0
210000600960;DEPUTADO FEDERAL;SIRLEI APARECIDA DIAS DOS SANTOS;4010;SIRLEI DIAS;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SAPUCAIA DO SUL;26/01/1962;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;N;SUPLENTE;DEFERIDO;172000.0;51320.0;50000.0;0,01%;707.0
210000616456;DEPUTADO FEDERAL;VERA LÚCIA FLORES FERREIRA;5521;DRA. VERA LÚCIA;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;CAMAQUÃ;24/05/1953;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;ODONTÓLOGO;N;SUPLENTE;DEFERIDO;255000.0;141488.25;139975.12;0,02%;1232.0
210000602606;DEPUTADO FEDERAL;LEONARDO HENDGES KLEIN;3012;LEONARDO KLEIN;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;ITAQUI;17/06/1984;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;BANCÁRIO E ECONOMIÁRIO;N;SUPLENTE;DEFERIDO;250539.27;7964.16;6301.4;0,04%;2368.0
210000609467;DEPUTADO FEDERAL;RODRIGO MATHEUS CORRÊA;6544;RODRIGO CORRÊA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SÃO BORJA;20/07/1976;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;COMERCIÁRIO;N;NÃO ELEITO;DEFERIDO;12500.0;1587.0;1000.0;0,02%;892.0
210000604636;DEPUTADO FEDERAL;AFONSO ANTUNES DA MOTTA;1200;AFONSO MOTTA;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PORTO ALEGRE;08/01/1950;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;DEPUTADO;S;ELEITO POR MÉDIA;DEFERIDO;21345369.25;1598351.3;1584348.82;1,12%;65712.0
210000616479;DEPUTADO FEDERAL;NERI MAKEWITZ;2018;BISPO NERI MAKEWITZ;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;SANTO ÂNGELO;07/04/1951;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;198327.3;4173.18;2140.0;0,02%;1369.0
210000600978;DEPUTADO FEDERAL;FLAVIA CRISTINA ABREU;5190;SARGENTO FLAVIA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CORONEL BICACO;18/04/1968;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;POLICIAL MILITAR;N;SUPLENTE;DEFERIDO;90000.0;32847.47;29969.25;0,05%;2804.0
210000611373;DEPUTADO FEDERAL;HENRIQUE FONTANA JÚNIOR;1313;HENRIQUE FONTANA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PORTO ALEGRE;18/01/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1062806.48;1015344.0;954908.82;1,86%;108585.0
210000604654;DEPUTADO FEDERAL;ALCEU BARBOSA VELHO;1250;ALCEU BARBOSA VELHO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;BOM JESUS;13/08/1957;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;1637302.84;118820.0;117585.32;0,69%;40489.0
210000609464;DEPUTADO FEDERAL;SILVANA BRAZEIRO CONTI;6513;PROFESSORA SILVANA CONTI;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;PORTO ALEGRE;26/02/1964;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;SERVIDOR PÚBLICO CIVIL APOSENTADO;N;NÃO ELEITO;DEFERIDO;435616.63;198655.63;186124.13999999998;0,14%;8077.0
210000603885;DEPUTADO FEDERAL;WERNER REMPEL;5454;WERNER REMPEL;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;GIRUA;02/01/1959;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;NÃO ELEITO;DEFERIDO;620383.85;37079.84;21058.62;0,26%;15014.0
210000600055;DEPUTADO FEDERAL;OSVALDO INOCÊNCIO SOUZA BITENCOURT;5011;OSVALDO SOUZA CAÇAPAVA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;CAÇAPAVA DO SUL;20/10/1973;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;1048.41;458.41;0,01%;575.0
210000605299;DEPUTADO FEDERAL;SARA DA SILVA PIRES;1575;IRMÃ SARA;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PORTO ALEGRE;22/04/1958;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;8200.0;61406.0;43142.78;0,08%;4673.0
210000602585;DEPUTADO FEDERAL;ANDREA VIEIRA DUARTE SILVA;3035;ANDREA DUARTE;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;PORTO ALEGRE;07/12/1956;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;FARMACÊUTICO;N;SUPLENTE;DEFERIDO;343328.57999999996;9199.16;8027.219999999999;0,03%;1475.0
210000610898;DEPUTADO FEDERAL;CARLOS ALEXANDRE GONÇALVES;2300;ALEXANDRE GONÇALVES;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PORTO ALEGRE;04/08/1969;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;VEREADOR;N;NÃO ELEITO;DEFERIDO;124956.95000000001;75878.92;69856.2;0,15%;9032.0
210000604664;DEPUTADO FEDERAL;JOÃO DA CRUZ MARINHO MARTINS;3528;JOÃO CRUZ;APTO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;ANAJATUBA;06/07/1971;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;ENCANADOR, SOLDADOR, CHAPEADOR E CALDEIREIRO;N;SUPLENTE;DEFERIDO;;;;0,01%;336.0
